,N,P,time
2293,170,0.7,0.11138916015625
2294,170,0.9,0.14867520332336426
2295,170,1.0,0.15116071701049805
2296,180,0.05,0.011430740356445312
2297,180,0.1,0.021645307540893555
2298,180,0.3,0.05655336380004883
2299,180,0.5,0.09253525733947754
2300,180,0.7,0.12487220764160156
2301,180,0.9,0.15755558013916016
2302,180,1.0,0.1692347526550293
2303,190,0.05,0.013211965560913086
2304,190,0.1,0.022667884826660156
2305,190,0.3,0.06252789497375488
2306,190,0.5,0.10124635696411133
2307,190,0.7,0.136885404586792
2308,190,0.9,0.17518234252929688
2309,190,1.0,0.1880640983581543
2310,200,0.05,0.014740467071533203
2311,200,0.1,0.02540874481201172
2312,200,0.3,0.06762838363647461
2313,200,0.5,0.11142420768737793
2314,200,0.7,0.152113676071167
2315,200,0.9,0.1963024139404297
2316,200,1.0,0.2059488296508789
2317,210,0.05,0.016199827194213867
2318,210,0.1,0.02831721305847168
2319,210,0.3,0.07526135444641113
2320,210,0.5,0.12092113494873047
2321,210,0.7,0.16678786277770996
2322,210,0.9,0.21779084205627441
2323,210,1.0,0.2265002727508545
2324,220,0.05,0.017223358154296875
2325,220,0.1,0.030426025390625
2326,220,0.3,0.08334231376647949
2327,220,0.5,0.13453054428100586
2328,220,0.7,0.1831822395324707
2329,220,0.9,0.2360384464263916
2330,220,1.0,0.24697470664978027
2331,230,0.05,0.01809978485107422
2332,230,0.1,0.03319382667541504
2333,230,0.3,0.0890665054321289
2334,230,0.5,0.14665436744689941
2335,230,0.7,0.20097637176513672
2336,230,0.9,0.2734072208404541
2337,230,1.0,0.2645864486694336
2338,240,0.05,0.018761157989501953
2339,240,0.1,0.03439640998840332
2340,240,0.3,0.09255528450012207
2341,240,0.5,0.15126991271972656
2342,240,0.7,0.20704197883605957
2343,240,0.9,0.26545166969299316
2344,240,1.0,0.2790408134460449
2345,250,0.05,0.021187543869018555
2346,250,0.1,0.03741312026977539
2347,250,0.3,0.09918713569641113
2348,250,0.5,0.16409039497375488
2349,250,0.7,0.22482800483703613
2350,250,0.9,0.2869846820831299
2351,250,1.0,0.30346202850341797
2352,260,0.05,0.02177715301513672
2353,260,0.1,0.03974032402038574
2354,260,0.3,0.10740184783935547
2355,260,0.5,0.17502546310424805
2356,260,0.7,0.24254989624023438
2357,260,0.9,0.30942821502685547
2358,260,1.0,0.3308684825897217
2359,270,0.05,0.024166107177734375
2360,270,0.1,0.04224753379821777
2361,270,0.3,0.11907601356506348
2362,270,0.5,0.19344425201416016
2363,270,0.7,0.26841282844543457
2364,270,0.9,0.35176563262939453
2365,270,1.0,0.3858010768890381
2366,280,0.05,0.02739691734313965
2367,280,0.1,0.054021596908569336
2368,280,0.3,0.13454580307006836
2369,280,0.5,0.2207789421081543
2370,280,0.7,0.2862567901611328
2371,280,0.9,0.369063138961792
2372,280,1.0,0.38556408882141113
2373,290,0.05,0.027498722076416016
2374,290,0.1,0.04958915710449219
2375,290,0.3,0.13806724548339844
2376,290,0.5,0.22421622276306152
2377,290,0.7,0.3085050582885742
2378,290,0.9,0.3912355899810791
2379,290,1.0,0.40741491317749023
2380,300,0.05,0.028539180755615234
2381,300,0.1,0.053000688552856445
2382,300,0.3,0.14666533470153809
2383,300,0.5,0.23482680320739746
2384,300,0.7,0.33330845832824707
2385,300,0.9,0.41745734214782715
2386,300,1.0,0.4413595199584961
2387,310,0.05,0.031118154525756836
2388,310,0.1,0.056601762771606445
2389,310,0.3,0.15763592720031738
2390,310,0.5,0.2569878101348877
2391,310,0.7,0.35390782356262207
2392,310,0.9,0.45242929458618164
2393,310,1.0,0.473649263381958
2394,320,0.05,0.03331756591796875
2395,320,0.1,0.06017160415649414
2396,320,0.3,0.1654655933380127
2397,320,0.5,0.2715489864349365
2398,320,0.7,0.37500643730163574
2399,320,0.9,0.4839355945587158
2400,320,1.0,0.504535436630249
2401,330,0.05,0.0357661247253418
2402,330,0.1,0.06597232818603516
2403,330,0.3,0.18285107612609863
2404,330,0.5,0.29596614837646484
2405,330,0.7,0.3987598419189453
2406,330,0.9,0.5173637866973877
2407,330,1.0,0.5396833419799805
2408,340,0.05,0.036304473876953125
2409,340,0.1,0.06747150421142578
2410,340,0.3,0.19011521339416504
2411,340,0.5,0.30567455291748047
2412,340,0.7,0.4189612865447998
2413,340,0.9,0.5503599643707275
2414,340,1.0,0.556326150894165
2415,350,0.05,0.03885221481323242
2416,350,0.1,0.06860089302062988
2417,350,0.3,0.19230341911315918
2418,350,0.5,0.31512904167175293
2419,350,0.7,0.44977498054504395
2420,350,0.9,0.5862820148468018
2421,350,1.0,0.6262185573577881
2422,360,0.05,0.04116368293762207
2423,360,0.1,0.07600784301757812
2424,360,0.3,0.2137622833251953
2425,360,0.5,0.34418702125549316
2426,360,0.7,0.47942304611206055
2427,360,0.9,0.5783500671386719
2428,360,1.0,0.6469895839691162
2429,370,0.05,0.05282878875732422
2430,370,0.1,0.08808302879333496
2431,370,0.3,0.21814870834350586
2432,370,0.5,0.35970592498779297
2433,370,0.7,0.4844841957092285
2434,370,0.9,0.6252024173736572
2435,370,1.0,0.6563594341278076
2436,380,0.05,0.04440736770629883
2437,380,0.1,0.07998394966125488
2438,380,0.3,0.22861146926879883
2439,380,0.5,0.37343668937683105
2440,380,0.7,0.5117025375366211
2441,380,0.9,0.6446998119354248
2442,380,1.0,0.6912424564361572
2443,390,0.05,0.047464847564697266
2444,390,0.1,0.0954446792602539
2445,390,0.3,0.2564387321472168
2446,390,0.5,0.4030733108520508
2447,390,0.7,0.5387632846832275
2448,390,0.9,0.7031404972076416
2449,390,1.0,0.7424924373626709
2450,400,0.05,0.04936861991882324
2451,400,0.1,0.08991026878356934
2452,400,0.3,0.2525339126586914
2453,400,0.5,0.45532846450805664
2454,400,0.7,0.5817630290985107
2455,400,0.9,0.7256162166595459
2456,400,1.0,0.7728967666625977
2457,410,0.05,0.050737857818603516
2458,410,0.1,0.09157371520996094
2459,410,0.3,0.26279234886169434
2460,410,0.5,0.434675931930542
2461,410,0.7,0.5979831218719482
2462,410,0.9,0.7603399753570557
2463,410,1.0,0.8080365657806396
2464,420,0.05,0.05383896827697754
2465,420,0.1,0.10358452796936035
2466,420,0.3,0.2976877689361572
2467,420,0.5,0.46081018447875977
2468,420,0.7,0.643359899520874
2469,420,0.9,0.8141639232635498
2470,420,1.0,0.8436789512634277
2471,430,0.05,0.05568575859069824
2472,430,0.1,0.11067891120910645
2473,430,0.3,0.3129589557647705
2474,430,0.5,0.5280666351318359
2475,430,0.7,0.7245395183563232
2476,430,0.9,0.8642802238464355
2477,430,1.0,1.0512845516204834
2478,440,0.05,0.05698704719543457
2479,440,0.1,0.1137549877166748
2480,440,0.3,0.305635929107666
2481,440,0.5,0.5057742595672607
2482,440,0.7,0.7021462917327881
2483,440,0.9,0.9079058170318604
2484,440,1.0,0.9831790924072266
2485,450,0.05,0.06201004981994629
2486,450,0.1,0.13035845756530762
2487,450,0.3,0.32054662704467773
2488,450,0.5,0.5225083827972412
2489,450,0.7,0.7039470672607422
2490,450,0.9,0.9028117656707764
2491,450,1.0,0.952329158782959
2492,460,0.05,0.061658620834350586
2493,460,0.1,0.11644959449768066
2494,460,0.3,0.3271298408508301
2495,460,0.5,0.565967321395874
2496,460,0.7,0.7786123752593994
2497,460,0.9,0.9830234050750732
2498,460,1.0,1.041837453842163
2499,470,0.05,0.06558394432067871
2500,470,0.1,0.1209864616394043
2501,470,0.3,0.3518068790435791
2502,470,0.5,0.5813949108123779
2503,470,0.7,0.7881031036376953
2504,470,0.9,1.0427870750427246
2505,470,1.0,1.1652522087097168
2506,480,0.05,0.06919622421264648
2507,480,0.1,0.13234519958496094
2508,480,0.3,0.36855578422546387
2509,480,0.5,0.5947558879852295
2510,480,0.7,0.8436212539672852
2511,480,0.9,1.0506064891815186
2512,480,1.0,1.16215181350708
2513,490,0.05,0.07461690902709961
2514,490,0.1,0.14525532722473145
2515,490,0.3,0.3951702117919922
2516,490,0.5,0.6450533866882324
2517,490,0.7,0.8681092262268066
2518,490,0.9,1.1276297569274902
2519,490,1.0,1.1368012428283691
2520,50,0.05,0.0019154548645019531
2521,50,0.1,0.002110004425048828
2522,50,0.3,0.004912614822387695
2523,50,0.5,0.0071866512298583984
2524,50,0.7,0.00996088981628418
2525,50,0.9,0.012327432632446289
2526,50,1.0,0.012871265411376953
2527,60,0.05,0.002149343490600586
2528,60,0.1,0.0027179718017578125
2529,60,0.3,0.006456851959228516
2530,60,0.5,0.009958982467651367
2531,60,0.7,0.013619184494018555
2532,60,0.9,0.01716446876525879
2533,60,1.0,0.01837944984436035
2534,70,0.05,0.0025281906127929688
2535,70,0.1,0.0037403106689453125
2536,70,0.3,0.00872802734375
2537,70,0.5,0.013983964920043945
2538,70,0.7,0.01852130889892578
2539,70,0.9,0.02338862419128418
2540,70,1.0,0.024654626846313477
2541,80,0.05,0.002933979034423828
2542,80,0.1,0.004578828811645508
2543,80,0.3,0.010875225067138672
2544,80,0.5,0.01767706871032715
2545,80,0.7,0.023861169815063477
2546,80,0.9,0.03066849708557129
2547,80,1.0,0.03214263916015625
2548,90,0.05,0.0036852359771728516
2549,90,0.1,0.005368471145629883
2550,90,0.3,0.013764142990112305
2551,90,0.5,0.02245330810546875
2552,90,0.7,0.03009510040283203
2553,90,0.9,0.03832697868347168
2554,90,1.0,0.04092669486999512
2555,100,0.05,0.0041964054107666016
2556,100,0.1,0.006814002990722656
2557,100,0.3,0.017040491104125977
2558,100,0.5,0.027169466018676758
2559,100,0.7,0.037203311920166016
2560,100,0.9,0.04729127883911133
2561,100,1.0,0.05057477951049805
2562,110,0.05,0.004855632781982422
2563,110,0.1,0.008142471313476562
2564,110,0.3,0.02074456214904785
2565,110,0.5,0.033292293548583984
2566,110,0.7,0.04507040977478027
2567,110,0.9,0.0570683479309082
2568,110,1.0,0.0611414909362793
2569,120,0.05,0.005736827850341797
2570,120,0.1,0.00944375991821289
2571,120,0.3,0.024212121963500977
2572,120,0.5,0.03845572471618652
2573,120,0.7,0.05155181884765625
2574,120,0.9,0.06700515747070312
2575,120,1.0,0.07090234756469727
2576,130,0.05,0.0067403316497802734
2577,130,0.1,0.010905981063842773
2578,130,0.3,0.02833271026611328
2579,130,0.5,0.04550361633300781
2580,130,0.7,0.06193709373474121
2581,130,0.9,0.07824349403381348
2582,130,1.0,0.0817575454711914
2583,140,0.05,0.007546424865722656
2584,140,0.1,0.012181758880615234
2585,140,0.3,0.03146100044250488
2586,140,0.5,0.05136752128601074
2587,140,0.7,0.07104635238647461
2588,140,0.9,0.09019970893859863
2589,140,1.0,0.09484076499938965
2590,150,0.05,0.008165597915649414
2591,150,0.1,0.013959407806396484
2592,150,0.3,0.03768467903137207
2593,150,0.5,0.059188127517700195
2594,150,0.7,0.08096504211425781
2595,150,0.9,0.102996826171875
2596,150,1.0,0.10772919654846191
2597,160,0.05,0.009171247482299805
2598,160,0.1,0.015915393829345703
2599,160,0.3,0.04091143608093262
2600,160,0.5,0.06757450103759766
2601,160,0.7,0.09206891059875488
2602,160,0.9,0.11588025093078613
2603,160,1.0,0.12233757972717285
2604,170,0.05,0.010154485702514648
2605,170,0.1,0.01732802391052246
2606,170,0.3,0.04738450050354004
2607,170,0.5,0.07546710968017578
2608,170,0.7,0.1038656234741211
2609,170,0.9,0.13095879554748535
2610,170,1.0,0.13843345642089844
2611,180,0.05,0.011083602905273438
2612,180,0.1,0.01957249641418457
2613,180,0.3,0.05228567123413086
2614,180,0.5,0.0849447250366211
2615,180,0.7,0.11897969245910645
2616,180,0.9,0.14673447608947754
2617,180,1.0,0.15687823295593262
2618,190,0.05,0.012362003326416016
2619,190,0.1,0.021457433700561523
2620,190,0.3,0.05919480323791504
2621,190,0.5,0.09442520141601562
2622,190,0.7,0.12904143333435059
2623,190,0.9,0.16346073150634766
2624,190,1.0,0.17319130897521973
2625,200,0.05,0.014120817184448242
2626,200,0.1,0.023622989654541016
2627,200,0.3,0.06365847587585449
2628,200,0.5,0.1022953987121582
2629,200,0.7,0.14075517654418945
2630,200,0.9,0.1809098720550537
2631,200,1.0,0.19282960891723633
2632,210,0.05,0.014873981475830078
2633,210,0.1,0.026234149932861328
2634,210,0.3,0.07097601890563965
2635,210,0.5,0.1147925853729248
2636,210,0.7,0.15610027313232422
2637,210,0.9,0.1995222568511963
2638,210,1.0,0.20867156982421875
2639,220,0.05,0.015723228454589844
2640,220,0.1,0.0280606746673584
2641,220,0.3,0.07633638381958008
2642,220,0.5,0.12378573417663574
2643,220,0.7,0.1713089942932129
2644,220,0.9,0.2181386947631836
2645,220,1.0,0.22951841354370117
2646,230,0.05,0.016644954681396484
2647,230,0.1,0.030442237854003906
2648,230,0.3,0.082611083984375
2649,230,0.5,0.13411355018615723
2650,230,0.7,0.18576455116271973
2651,230,0.9,0.23683857917785645
2652,230,1.0,0.2504293918609619
2653,240,0.05,0.017931699752807617
2654,240,0.1,0.03318047523498535
2655,240,0.3,0.09066414833068848
2656,240,0.5,0.14612722396850586
2657,240,0.7,0.20370078086853027
2658,240,0.9,0.2608671188354492
2659,240,1.0,0.2773764133453369
2660,250,0.05,0.020105361938476562
2661,250,0.1,0.0361630916595459
2662,250,0.3,0.09737420082092285
2663,250,0.5,0.15877056121826172
2664,250,0.7,0.21954846382141113
2665,250,0.9,0.280897855758667
2666,250,1.0,0.294374942779541
2667,260,0.05,0.020699739456176758
2668,260,0.1,0.03837132453918457
2669,260,0.3,0.11985588073730469
2670,260,0.5,0.17042756080627441
2671,260,0.7,0.23662781715393066
2672,260,0.9,0.5272061824798584
2673,260,1.0,0.3176004886627197
2674,270,0.05,0.022552967071533203
2675,270,0.1,0.040355682373046875
2676,270,0.3,0.11376023292541504
2677,270,0.5,0.1827993392944336
2678,270,0.7,0.2557814121246338
2679,270,0.9,0.3456456661224365
2680,270,1.0,0.349381685256958
2681,280,0.05,0.02383899688720703
2682,280,0.1,0.04441499710083008
2683,280,0.3,0.12323379516601562
2684,280,0.5,0.19869709014892578
2685,280,0.7,0.27530980110168457
2686,280,0.9,0.3574094772338867
2687,280,1.0,0.37603235244750977
2688,290,0.05,0.026458263397216797
2689,290,0.1,0.048441410064697266
2690,290,0.3,0.1324763298034668
2691,290,0.5,0.21714520454406738
2692,290,0.7,0.30046963691711426
2693,290,0.9,0.3749525547027588
2694,290,1.0,0.39864063262939453
2695,300,0.05,0.027178049087524414
2696,300,0.1,0.050644874572753906
2697,300,0.3,0.1433107852935791
2698,300,0.5,0.23149371147155762
2699,300,0.7,0.3150660991668701
2700,300,0.9,0.41040658950805664
2701,300,1.0,0.43273448944091797
2702,310,0.05,0.02968430519104004
2703,310,0.1,0.05406451225280762
2704,310,0.3,0.1525721549987793
2705,310,0.5,0.2476034164428711
2706,310,0.7,0.34244251251220703
2707,310,0.9,0.4515702724456787
2708,310,1.0,0.45635294914245605
2709,320,0.05,0.046407222747802734
2710,320,0.1,0.07018566131591797
2711,320,0.3,0.16019225120544434
2712,320,0.5,0.26259517669677734
2713,320,0.7,0.3780345916748047
2714,320,0.9,0.4538578987121582
2715,320,1.0,0.4783670902252197
2716,330,0.05,0.03312993049621582
2717,330,0.1,0.06076359748840332
2718,330,0.3,0.1699986457824707
2719,330,0.5,0.2745637893676758
2720,330,0.7,0.3773648738861084
2721,330,0.9,0.48095202445983887
2722,330,1.0,0.5075047016143799
2723,340,0.05,0.03499603271484375
2724,340,0.1,0.07462191581726074
2725,340,0.3,0.1802351474761963
2726,340,0.5,0.28887271881103516
2727,340,0.7,0.40630149841308594
2728,340,0.9,0.5109567642211914
2729,340,1.0,0.5364525318145752
2730,350,0.05,0.03721261024475098
2731,350,0.1,0.06817078590393066
2732,350,0.3,0.18799424171447754
2733,350,0.5,0.3068838119506836
2734,350,0.7,0.4262125492095947
2735,350,0.9,0.5385639667510986
2736,350,1.0,0.5743176937103271
2737,360,0.05,0.03831601142883301
2738,360,0.1,0.07103204727172852
2739,360,0.3,0.1987009048461914
2740,360,0.5,0.32474589347839355
2741,360,0.7,0.4512026309967041
2742,360,0.9,0.5748016834259033
2743,360,1.0,0.6079957485198975
2744,370,0.05,0.04062342643737793
2745,370,0.1,0.07614636421203613
2746,370,0.3,0.2096407413482666
2747,370,0.5,0.3488304615020752
2748,370,0.7,0.4736917018890381
2749,370,0.9,0.6075444221496582
2750,370,1.0,0.638437032699585
2751,380,0.05,0.04331660270690918
2752,380,0.1,0.07875180244445801
2753,380,0.3,0.22228050231933594
2754,380,0.5,0.36406517028808594
2755,380,0.7,0.49906039237976074
2756,380,0.9,0.6409323215484619
2757,380,1.0,0.6878290176391602
2758,390,0.05,0.048383474349975586
2759,390,0.1,0.09093904495239258
2760,390,0.3,0.24497199058532715
2761,390,0.5,0.3964071273803711
2762,390,0.7,0.5399646759033203
2763,390,0.9,0.683727502822876
2764,390,1.0,0.7272472381591797
2765,400,0.05,0.04886150360107422
2766,400,0.1,0.08793973922729492
2767,400,0.3,0.2541933059692383
2768,400,0.5,0.4174978733062744
2769,400,0.7,0.5559403896331787
2770,400,0.9,0.7161581516265869
2771,400,1.0,0.7574605941772461
2772,410,0.05,0.05068707466125488
2773,410,0.1,0.0914316177368164
2774,410,0.3,0.2603294849395752
2775,410,0.5,0.42849087715148926
2776,410,0.7,0.594879150390625
2777,410,0.9,0.7633705139160156
2778,410,1.0,0.8037989139556885
2779,420,0.05,0.05222296714782715
2780,420,0.1,0.09669065475463867
2781,420,0.3,0.2798459529876709
2782,420,0.5,0.44810962677001953
2783,420,0.7,0.626516580581665
2784,420,0.9,0.8123953342437744
2785,420,1.0,0.8303670883178711
2786,430,0.05,0.055406808853149414
2787,430,0.1,0.10140728950500488
2788,430,0.3,0.2926957607269287
2789,430,0.5,0.48073577880859375
2790,430,0.7,0.6475043296813965
2791,430,0.9,0.8338127136230469
2792,430,1.0,0.8781647682189941
2793,440,0.05,0.05652475357055664
2794,440,0.1,0.10896754264831543
2795,440,0.3,0.30106568336486816
2796,440,0.5,0.49563026428222656
2797,440,0.7,0.6853721141815186
2798,440,0.9,0.9037425518035889
2799,440,1.0,0.9529163837432861
2800,450,0.05,0.07347655296325684
2801,450,0.1,0.11224651336669922
2802,450,0.3,0.3305835723876953
2803,450,0.5,0.5550711154937744
2804,450,0.7,0.783937931060791
2805,450,0.9,0.9809412956237793
2806,450,1.0,1.0137715339660645
2807,460,0.05,0.0622859001159668
2808,460,0.1,0.11701512336730957
2809,460,0.3,0.3373081684112549
2810,460,0.5,0.578643798828125
2811,460,0.7,0.7377784252166748
2812,460,0.9,0.9449045658111572
2813,460,1.0,0.9953866004943848
2814,470,0.05,0.06349849700927734
2815,470,0.1,0.11873126029968262
2816,470,0.3,0.3411569595336914
2817,470,0.5,0.5616605281829834
2818,470,0.7,0.7722282409667969
2819,470,0.9,0.9932775497436523
2820,470,1.0,1.047485113143921
2821,480,0.05,0.06672477722167969
2822,480,0.1,0.12421822547912598
2823,480,0.3,0.3584609031677246
2824,480,0.5,0.5843346118927002
2825,480,0.7,0.7981545925140381
2826,480,0.9,1.0341897010803223
2827,480,1.0,1.0811889171600342
2828,490,0.05,0.0702965259552002
2829,490,0.1,0.13158488273620605
2830,490,0.3,0.3868389129638672
2831,490,0.5,0.6103572845458984
2832,490,0.7,0.8464679718017578
2833,490,0.9,1.1092529296875
2834,490,1.0,1.1359434127807617
2835,50,0.05,0.0018835067749023438
2836,50,0.1,0.0021440982818603516
2837,50,0.3,0.004673957824707031
2838,50,0.5,0.00681757926940918
2839,50,0.7,0.00942230224609375
2840,50,0.9,0.011862754821777344
2841,50,1.0,0.012457609176635742
2842,60,0.05,0.002128124237060547
2843,60,0.1,0.002701997756958008
2844,60,0.3,0.0064239501953125
2845,60,0.5,0.009755373001098633
2846,60,0.7,0.013243436813354492
2847,60,0.9,0.017108917236328125
2848,60,1.0,0.018072128295898438
2849,70,0.05,0.0025811195373535156
2850,70,0.1,0.0035886764526367188
2851,70,0.3,0.008627891540527344
2852,70,0.5,0.013673067092895508
2853,70,0.7,0.018214941024780273
2854,70,0.9,0.023106813430786133
2855,70,1.0,0.02451944351196289
2856,80,0.05,0.0029075145721435547
2857,80,0.1,0.004540443420410156
2858,80,0.3,0.010440587997436523
2859,80,0.5,0.01786041259765625
2860,80,0.7,0.02381110191345215
2861,80,0.9,0.030062198638916016
2862,80,1.0,0.03175091743469238
2863,90,0.05,0.0036001205444335938
2864,90,0.1,0.005254507064819336
2865,90,0.3,0.013584375381469727
2866,90,0.5,0.0221102237701416
2867,90,0.7,0.029862165451049805
2868,90,0.9,0.038233280181884766
2869,90,1.0,0.04082942008972168
2870,100,0.05,0.004369974136352539
2871,100,0.1,0.0068056583404541016
2872,100,0.3,0.01672077178955078
2873,100,0.5,0.02703690528869629
2874,100,0.7,0.03669929504394531
2875,100,0.9,0.04615378379821777
2876,100,1.0,0.049761295318603516
2877,110,0.05,0.004681587219238281
2878,110,0.1,0.007864952087402344
2879,110,0.3,0.020377397537231445
2880,110,0.5,0.03248929977416992
2881,110,0.7,0.04445457458496094
2882,110,0.9,0.05561661720275879
2883,110,1.0,0.05932784080505371
2884,120,0.05,0.005478382110595703
2885,120,0.1,0.0091094970703125
2886,120,0.3,0.02359318733215332
2887,120,0.5,0.038408517837524414
2888,120,0.7,0.05229830741882324
2889,120,0.9,0.06690621376037598
2890,120,1.0,0.07135367393493652
2891,130,0.05,0.006608486175537109
2892,130,0.1,0.01019740104675293
2893,130,0.3,0.028199434280395508
2894,130,0.5,0.04439830780029297
2895,130,0.7,0.06270384788513184
2896,130,0.9,0.0787956714630127
2897,130,1.0,0.0831599235534668
2898,140,0.05,0.007363319396972656
2899,140,0.1,0.011904239654541016
2900,140,0.3,0.03153347969055176
2901,140,0.5,0.05055499076843262
2902,140,0.7,0.07168078422546387
2903,140,0.9,0.08995628356933594
2904,140,1.0,0.0937952995300293
2905,150,0.05,0.008059501647949219
2906,150,0.1,0.013461828231811523
2907,150,0.3,0.03698372840881348
2908,150,0.5,0.059409379959106445
2909,150,0.7,0.08065509796142578
2910,150,0.9,0.10375475883483887
2911,150,1.0,0.1092381477355957
2912,160,0.05,0.009087562561035156
2913,160,0.1,0.01562666893005371
2914,160,0.3,0.041234731674194336
2915,160,0.5,0.06780147552490234
2916,160,0.7,0.093231201171875
2917,160,0.9,0.11663627624511719
2918,160,1.0,0.12306594848632812
2919,170,0.05,0.010084867477416992
2920,170,0.1,0.017144203186035156
2921,170,0.3,0.04635953903198242
2922,170,0.5,0.07645988464355469
2923,170,0.7,0.1026771068572998
2924,170,0.9,0.1320040225982666
2925,170,1.0,0.13923144340515137
2926,180,0.05,0.010517597198486328
2927,180,0.1,0.019203901290893555
2928,180,0.3,0.052869319915771484
2929,180,0.5,0.08491945266723633
2930,180,0.7,0.11688065528869629
2931,180,0.9,0.1456434726715088
2932,180,1.0,0.15527057647705078
2933,190,0.05,0.012058019638061523
2934,190,0.1,0.0208742618560791
2935,190,0.3,0.05861616134643555
2936,190,0.5,0.0937502384185791
2937,190,0.7,0.12838387489318848
2938,190,0.9,0.16486024856567383
2939,190,1.0,0.17442727088928223
2940,200,0.05,0.013669967651367188
2941,200,0.1,0.023466110229492188
2942,200,0.3,0.0629122257232666
2943,200,0.5,0.10198521614074707
2944,200,0.7,0.14226627349853516
2945,200,0.9,0.1797783374786377
2946,200,1.0,0.1916511058807373
2947,210,0.05,0.01457667350769043
2948,210,0.1,0.025694847106933594
2949,210,0.3,0.07016968727111816
2950,210,0.5,0.11460328102111816
2951,210,0.7,0.15644431114196777
2952,210,0.9,0.1986827850341797
2953,210,1.0,0.21001124382019043
2954,220,0.05,0.015489578247070312
2955,220,0.1,0.027977705001831055
2956,220,0.3,0.0767362117767334
2957,220,0.5,0.12533116340637207
2958,220,0.7,0.17286133766174316
2959,220,0.9,0.21920299530029297
2960,220,1.0,0.23282408714294434
2961,230,0.05,0.016139745712280273
2962,230,0.1,0.03011798858642578
2963,230,0.3,0.08284878730773926
2964,230,0.5,0.13599300384521484
2965,230,0.7,0.18809723854064941
2966,230,0.9,0.2413172721862793
2967,230,1.0,0.25280332565307617
2968,240,0.05,0.01800060272216797
2969,240,0.1,0.03301239013671875
2970,240,0.3,0.08926749229431152
2971,240,0.5,0.14830946922302246
2972,240,0.7,0.2051537036895752
2973,240,0.9,0.26264095306396484
2974,240,1.0,0.27469635009765625
2975,250,0.05,0.020092248916625977
2976,250,0.1,0.03590536117553711
2977,250,0.3,0.09616303443908691
2978,250,0.5,0.16051173210144043
2979,250,0.7,0.2431349754333496
2980,250,0.9,0.2860844135284424
2981,250,1.0,0.2962989807128906
2982,260,0.05,0.02118229866027832
2983,260,0.1,0.03900408744812012
2984,260,0.3,0.1060183048248291
2985,260,0.5,0.17096781730651855
2986,260,0.7,0.23944592475891113
2987,260,0.9,0.30309343338012695
2988,260,1.0,0.32032084465026855
2989,270,0.05,0.022591114044189453
2990,270,0.1,0.040909767150878906
2991,270,0.3,0.11495494842529297
2992,270,0.5,0.18630290031433105
2993,270,0.7,0.25683069229125977
2994,270,0.9,0.32348036766052246
2995,270,1.0,0.34933900833129883
2996,280,0.05,0.023593664169311523
2997,280,0.1,0.0444791316986084
2998,280,0.3,0.12192535400390625
2999,280,0.5,0.2000432014465332
3000,280,0.7,0.2791621685028076
3001,280,0.9,0.35202503204345703
3002,280,1.0,0.3700287342071533
3003,290,0.05,0.02642512321472168
3004,290,0.1,0.0479733943939209
3005,290,0.3,0.13368701934814453
3006,290,0.5,0.21618080139160156
3007,290,0.7,0.3016829490661621
3008,290,0.9,0.38808250427246094
3009,290,1.0,0.40248966217041016
3010,300,0.05,0.028268098831176758
3011,300,0.1,0.05124711990356445
3012,300,0.3,0.14454054832458496
3013,300,0.5,0.2331836223602295
3014,300,0.7,0.3209366798400879
3015,300,0.9,0.40980958938598633
3016,300,1.0,0.42635154724121094
3017,310,0.05,0.029288530349731445
3018,310,0.1,0.054186344146728516
3019,310,0.3,0.15273785591125488
3020,310,0.5,0.24753093719482422
3021,310,0.7,0.340343713760376
3022,310,0.9,0.43386197090148926
3023,310,1.0,0.4589424133300781
3024,320,0.05,0.03135323524475098
3025,320,0.1,0.057895660400390625
3026,320,0.3,0.15791988372802734
3027,320,0.5,0.26076436042785645
3028,320,0.7,0.3668529987335205
3029,320,0.9,0.467909574508667
3030,320,1.0,0.48866844177246094
3031,330,0.05,0.03368067741394043
3032,330,0.1,0.06136274337768555
3033,330,0.3,0.17367768287658691
3034,330,0.5,0.2804086208343506
3035,330,0.7,0.3870813846588135
3036,330,0.9,0.5034332275390625
3037,330,1.0,0.5259599685668945
3038,340,0.05,0.03520560264587402
3039,340,0.1,0.06678485870361328
3040,340,0.3,0.18303823471069336
3041,340,0.5,0.29433655738830566
3042,340,0.7,0.41092944145202637
3043,340,0.9,0.5207233428955078
3044,340,1.0,0.5470068454742432
3045,350,0.05,0.037709712982177734
3046,350,0.1,0.06889009475708008
3047,350,0.3,0.19116520881652832
3048,350,0.5,0.3157057762145996
3049,350,0.7,0.43661952018737793
3050,350,0.9,0.5541667938232422
3051,350,1.0,0.5877711772918701
3052,360,0.05,0.041016340255737305
3053,360,0.1,0.07245492935180664
3054,360,0.3,0.20089173316955566
3055,360,0.5,0.33264684677124023
3056,360,0.7,0.4556088447570801
3057,360,0.9,0.5831193923950195
3058,360,1.0,0.6175246238708496
3059,370,0.05,0.04204154014587402
3060,370,0.1,0.07695388793945312
3061,370,0.3,0.21575188636779785
3062,370,0.5,0.35436034202575684
3063,370,0.7,0.48219823837280273
3064,370,0.9,0.840531587600708
3065,370,1.0,0.6577432155609131
3066,380,0.05,0.044130563735961914
3067,380,0.1,0.07930827140808105
3068,380,0.3,0.22901129722595215
3069,380,0.5,0.3788630962371826
3070,380,0.7,0.5253345966339111
