,N,C,time
2188,620,7,0.031230449676513672
2189,620,9,0.03724336624145508
2190,630,1,0.0171966552734375
2191,630,3,0.01884770393371582
2192,630,5,0.024125337600708008
2193,630,7,0.0316159725189209
2194,630,9,0.03835797309875488
2195,640,1,0.017349720001220703
2196,640,3,0.01886892318725586
2197,640,5,0.025142669677734375
2198,640,7,0.03269839286804199
2199,640,9,0.038924455642700195
2200,650,1,0.017734289169311523
2201,650,3,0.019483327865600586
2202,650,5,0.02511763572692871
2203,650,7,0.03410029411315918
2204,650,9,0.039345741271972656
2205,660,1,0.01802802085876465
2206,660,3,0.019744873046875
2207,660,5,0.02548360824584961
2208,660,7,0.03348231315612793
2209,660,9,0.04012560844421387
2210,670,1,0.01826000213623047
2211,670,3,0.020101070404052734
2212,670,5,0.025906801223754883
2213,670,7,0.03355240821838379
2214,670,9,0.04044818878173828
2215,680,1,0.01845693588256836
2216,680,3,0.020406007766723633
2217,680,5,0.026790857315063477
2218,680,7,0.03420090675354004
2219,680,9,0.041506052017211914
2220,690,1,0.018947362899780273
2221,690,3,0.021995067596435547
2222,690,5,0.026781558990478516
2223,690,7,0.03497314453125
2224,690,9,0.0421297550201416
2225,700,1,0.01897406578063965
2226,700,3,0.021292924880981445
2227,700,5,0.026990890502929688
2228,700,7,0.03532266616821289
2229,700,9,0.04280495643615723
2230,710,1,0.019360780715942383
2231,710,3,0.021336793899536133
2232,710,5,0.02782416343688965
2233,710,7,0.03623485565185547
2234,710,9,0.043587684631347656
2235,720,1,0.019837141036987305
2236,720,3,0.021680355072021484
2237,720,5,0.028032541275024414
2238,720,7,0.036580801010131836
2239,720,9,0.04415488243103027
2240,730,1,0.019875049591064453
2241,730,3,0.021734237670898438
2242,730,5,0.028534889221191406
2243,730,7,0.03719687461853027
2244,730,9,0.04472804069519043
2245,740,1,0.020322322845458984
2246,740,3,0.022284507751464844
2247,740,5,0.02874922752380371
2248,740,7,0.03767681121826172
2249,740,9,0.04553508758544922
2250,750,1,0.020619869232177734
2251,750,3,0.022646665573120117
2252,750,5,0.029005050659179688
2253,750,7,0.03800058364868164
2254,750,9,0.04549717903137207
2255,760,1,0.020902633666992188
2256,760,3,0.02289867401123047
2257,760,5,0.029578208923339844
2258,760,7,0.0388641357421875
2259,760,9,0.04673337936401367
2260,770,1,0.021118640899658203
2261,770,3,0.022983789443969727
2262,770,5,0.02988457679748535
2263,770,7,0.03824281692504883
2264,770,9,0.046151161193847656
2265,780,1,0.021600723266601562
2266,780,3,0.02330613136291504
2267,780,5,0.03015446662902832
2268,780,7,0.03958320617675781
2269,780,9,0.047057151794433594
2270,790,1,0.021449565887451172
2271,790,3,0.02392101287841797
2272,790,5,0.030658245086669922
2273,790,7,0.039772748947143555
2274,790,9,0.0479738712310791
2275,800,1,0.02220296859741211
2276,800,3,0.024219036102294922
2277,800,5,0.03073883056640625
2278,800,7,0.0404360294342041
2279,800,9,0.0489041805267334
2280,810,1,0.022078275680541992
2281,810,3,0.024522066116333008
2282,810,5,0.03181719779968262
2283,810,7,0.04141831398010254
2284,810,9,0.048654794692993164
2285,820,1,0.022286415100097656
2286,820,3,0.02456831932067871
2287,820,5,0.03205513954162598
2288,820,7,0.04171609878540039
2289,820,9,0.050484418869018555
2290,830,1,0.022675514221191406
2291,830,3,0.02547168731689453
2292,830,5,0.03216862678527832
2293,830,7,0.04172658920288086
2294,830,9,0.05076909065246582
2295,840,1,0.02290964126586914
2296,840,3,0.02547287940979004
2297,840,5,0.032683372497558594
2298,840,7,0.042621612548828125
2299,840,9,0.05074954032897949
2300,850,1,0.023249387741088867
2301,850,3,0.025676965713500977
2302,850,5,0.03304409980773926
2303,850,7,0.043183088302612305
2304,850,9,0.05174756050109863
2305,860,1,0.02353048324584961
2306,860,3,0.025966405868530273
2307,860,5,0.0336611270904541
2308,860,7,0.04318809509277344
2309,860,9,0.05230212211608887
2310,870,1,0.0237884521484375
2311,870,3,0.02640247344970703
2312,870,5,0.03415083885192871
2313,870,7,0.04443764686584473
2314,870,9,0.05273795127868652
2315,880,1,0.024137496948242188
2316,880,3,0.026268482208251953
2317,880,5,0.03466796875
2318,880,7,0.044527530670166016
2319,880,9,0.053569793701171875
2320,890,1,0.024334430694580078
2321,890,3,0.027019739151000977
2322,890,5,0.0344393253326416
2323,890,7,0.046326398849487305
2324,890,9,0.054329872131347656
2325,900,1,0.024929285049438477
2326,900,3,0.027643203735351562
2327,900,5,0.036415815353393555
2328,900,7,0.045804738998413086
2329,900,9,0.055869102478027344
2330,910,1,0.025121212005615234
2331,910,3,0.027700185775756836
2332,910,5,0.03614473342895508
2333,910,7,0.0469663143157959
2334,910,9,0.055738210678100586
2335,920,1,0.025292158126831055
2336,920,3,0.02784252166748047
2337,920,5,0.036299943923950195
2338,920,7,0.04742312431335449
2339,920,9,0.057008981704711914
2340,930,1,0.02558302879333496
2341,930,3,0.028467178344726562
2342,930,5,0.03593277931213379
2343,930,7,0.047147512435913086
2344,930,9,0.05698871612548828
2345,940,1,0.02555537223815918
2346,940,3,0.028487443923950195
2347,940,5,0.03680539131164551
2348,940,7,0.04783916473388672
2349,940,9,0.058005332946777344
2350,950,1,0.0259246826171875
2351,950,3,0.029244422912597656
2352,950,5,0.03744626045227051
2353,950,7,0.04801297187805176
2354,950,9,0.058182716369628906
2355,960,1,0.026220083236694336
2356,960,3,0.02974224090576172
2357,960,5,0.03798532485961914
2358,960,7,0.04923295974731445
2359,960,9,0.058435678482055664
2360,970,1,0.02641129493713379
2361,970,3,0.029387474060058594
2362,970,5,0.038353681564331055
2363,970,7,0.0497586727142334
2364,970,9,0.059465646743774414
2365,980,1,0.026850223541259766
2366,980,3,0.029946088790893555
2367,980,5,0.038193464279174805
2368,980,7,0.0503993034362793
2369,980,9,0.060526371002197266
2370,990,1,0.02696681022644043
2371,990,3,0.03027200698852539
2372,990,5,0.03854179382324219
2373,990,7,0.05074763298034668
2374,990,9,0.0603635311126709
2375,50,1,0.001787424087524414
2376,50,3,0.001699686050415039
2377,50,5,0.0020427703857421875
2378,50,7,0.0025064945220947266
2379,50,9,0.0029571056365966797
2380,60,1,0.001855611801147461
2381,60,3,0.0019676685333251953
2382,60,5,0.0024383068084716797
2383,60,7,0.0030603408813476562
2384,60,9,0.0033941268920898438
2385,70,1,0.0021467208862304688
2386,70,3,0.0022885799407958984
2387,70,5,0.0028052330017089844
2388,70,7,0.0035784244537353516
2389,70,9,0.003939628601074219
2390,80,1,0.0024166107177734375
2391,80,3,0.002611875534057617
2392,80,5,0.003199338912963867
2393,80,7,0.003871440887451172
2394,80,9,0.004614114761352539
2395,90,1,0.0026624202728271484
2396,90,3,0.002930879592895508
2397,90,5,0.0035860538482666016
2398,90,7,0.004530668258666992
2399,90,9,0.005076408386230469
2400,100,1,0.0029273033142089844
2401,100,3,0.003216981887817383
2402,100,5,0.003936767578125
2403,100,7,0.005030155181884766
2404,100,9,0.005699634552001953
2405,110,1,0.003132343292236328
2406,110,3,0.003508329391479492
2407,110,5,0.0042726993560791016
2408,110,7,0.005553245544433594
2409,110,9,0.006242036819458008
2410,120,1,0.0034253597259521484
2411,120,3,0.003769397735595703
2412,120,5,0.0047414302825927734
2413,120,7,0.006042957305908203
2414,120,9,0.006740570068359375
2415,130,1,0.003682374954223633
2416,130,3,0.004018068313598633
2417,130,5,0.005011796951293945
2418,130,7,0.006674289703369141
2419,130,9,0.007270097732543945
2420,140,1,0.003939151763916016
2421,140,3,0.0043048858642578125
2422,140,5,0.005295515060424805
2423,140,7,0.007029056549072266
2424,140,9,0.007836341857910156
2425,150,1,0.004184246063232422
2426,150,3,0.004498958587646484
2427,150,5,0.00567173957824707
2428,150,7,0.007546901702880859
2429,150,9,0.008411645889282227
2430,160,1,0.00451350212097168
2431,160,3,0.004817485809326172
2432,160,5,0.00616002082824707
2433,160,7,0.008055686950683594
2434,160,9,0.00896143913269043
2435,170,1,0.004761695861816406
2436,170,3,0.005155324935913086
2437,170,5,0.006700992584228516
2438,170,7,0.008643627166748047
2439,170,9,0.009587526321411133
2440,180,1,0.005101203918457031
2441,180,3,0.00535893440246582
2442,180,5,0.006888389587402344
2443,180,7,0.0090484619140625
2444,180,9,0.010160207748413086
2445,190,1,0.0053081512451171875
2446,190,3,0.0057468414306640625
2447,190,5,0.007300376892089844
2448,190,7,0.009460687637329102
2449,190,9,0.010583162307739258
2450,200,1,0.005605220794677734
2451,200,3,0.006074666976928711
2452,200,5,0.007822513580322266
2453,200,7,0.009789466857910156
2454,200,9,0.01124882698059082
2455,210,1,0.005982398986816406
2456,210,3,0.0062847137451171875
2457,210,5,0.007902860641479492
2458,210,7,0.010549068450927734
2459,210,9,0.012046575546264648
2460,220,1,0.0061724185943603516
2461,220,3,0.006579399108886719
2462,220,5,0.008269548416137695
2463,220,7,0.010831356048583984
2464,220,9,0.012463092803955078
2465,230,1,0.006391763687133789
2466,230,3,0.0069005489349365234
2467,230,5,0.008720636367797852
2468,230,7,0.011246919631958008
2469,230,9,0.01301717758178711
2470,240,1,0.0066530704498291016
2471,240,3,0.0070705413818359375
2472,240,5,0.009083986282348633
2473,240,7,0.011629104614257812
2474,240,9,0.013486385345458984
2475,250,1,0.006899356842041016
2476,250,3,0.007402181625366211
2477,250,5,0.009396791458129883
2478,250,7,0.012064456939697266
2479,250,9,0.014231681823730469
2480,260,1,0.007231473922729492
2481,260,3,0.0077478885650634766
2482,260,5,0.00977468490600586
2483,260,7,0.012752056121826172
2484,260,9,0.014727115631103516
2485,270,1,0.0073850154876708984
2486,270,3,0.008012533187866211
2487,270,5,0.010271549224853516
2488,270,7,0.013228893280029297
2489,270,9,0.015621662139892578
2490,280,1,0.007676601409912109
2491,280,3,0.008389472961425781
2492,280,5,0.010590314865112305
2493,280,7,0.013876676559448242
2494,280,9,0.01604318618774414
2495,290,1,0.007856130599975586
2496,290,3,0.008618593215942383
2497,290,5,0.010912179946899414
2498,290,7,0.013978719711303711
2499,290,9,0.016680002212524414
2500,300,1,0.008116722106933594
2501,300,3,0.008897066116333008
2502,300,5,0.01132345199584961
2503,300,7,0.01483774185180664
2504,300,9,0.01738429069519043
2505,310,1,0.008518457412719727
2506,310,3,0.009400367736816406
2507,310,5,0.01163339614868164
2508,310,7,0.01513814926147461
2509,310,9,0.017801523208618164
2510,320,1,0.00870203971862793
2511,320,3,0.009467601776123047
2512,320,5,0.012134790420532227
2513,320,7,0.015690326690673828
2514,320,9,0.01814866065979004
2515,330,1,0.008973121643066406
2516,330,3,0.009729385375976562
2517,330,5,0.012448549270629883
2518,330,7,0.016025066375732422
2519,330,9,0.018805980682373047
2520,340,1,0.009289741516113281
2521,340,3,0.010170221328735352
2522,340,5,0.012885093688964844
2523,340,7,0.016929149627685547
2524,340,9,0.01953744888305664
2525,350,1,0.009495258331298828
2526,350,3,0.010335683822631836
2527,350,5,0.013336896896362305
2528,350,7,0.017341136932373047
2529,350,9,0.01995563507080078
2530,360,1,0.009768247604370117
2531,360,3,0.010719060897827148
2532,360,5,0.013702630996704102
2533,360,7,0.017883777618408203
2534,360,9,0.020952224731445312
2535,370,1,0.010035276412963867
2536,370,3,0.010925054550170898
2537,370,5,0.014266014099121094
2538,370,7,0.018479347229003906
2539,370,9,0.02125692367553711
2540,380,1,0.010472774505615234
2541,380,3,0.01127171516418457
2542,380,5,0.01469564437866211
2543,380,7,0.018893718719482422
2544,380,9,0.02167510986328125
2545,390,1,0.010763168334960938
2546,390,3,0.011430025100708008
2547,390,5,0.014998435974121094
2548,390,7,0.019541025161743164
2549,390,9,0.02252507209777832
2550,400,1,0.011023998260498047
2551,400,3,0.011839628219604492
2552,400,5,0.015495061874389648
2553,400,7,0.01963019371032715
2554,400,9,0.023540735244750977
2555,410,1,0.011324167251586914
2556,410,3,0.012196540832519531
2557,410,5,0.016020774841308594
2558,410,7,0.020381450653076172
2559,410,9,0.024170875549316406
2560,420,1,0.011770963668823242
2561,420,3,0.012685298919677734
2562,420,5,0.0163724422454834
2563,420,7,0.02097177505493164
2564,420,9,0.02467799186706543
2565,430,1,0.011938810348510742
2566,430,3,0.01276850700378418
2567,430,5,0.01665520668029785
2568,430,7,0.021509408950805664
2569,430,9,0.025355815887451172
2570,440,1,0.012211084365844727
2571,440,3,0.013394832611083984
2572,440,5,0.01734185218811035
2573,440,7,0.02228403091430664
2574,440,9,0.02672100067138672
2575,450,1,0.012518167495727539
2576,450,3,0.013660192489624023
2577,450,5,0.01754140853881836
2578,450,7,0.022474050521850586
2579,450,9,0.026712894439697266
2580,460,1,0.01269841194152832
2581,460,3,0.01424407958984375
2582,460,5,0.018011093139648438
2583,460,7,0.023106813430786133
2584,460,9,0.027649402618408203
2585,470,1,0.012968778610229492
2586,470,3,0.014188528060913086
2587,470,5,0.018297672271728516
2588,470,7,0.02382040023803711
2589,470,9,0.028505563735961914
2590,480,1,0.013306856155395508
2591,480,3,0.014377355575561523
2592,480,5,0.018735408782958984
2593,480,7,0.02425217628479004
2594,480,9,0.028792619705200195
2595,490,1,0.013540983200073242
2596,490,3,0.014755725860595703
2597,490,5,0.018975496292114258
2598,490,7,0.025148868560791016
2599,490,9,0.029715299606323242
2600,500,1,0.013787269592285156
2601,500,3,0.014946699142456055
2602,500,5,0.019454479217529297
2603,500,7,0.02559518814086914
2604,500,9,0.03001546859741211
2605,510,1,0.013936281204223633
2606,510,3,0.015283823013305664
2607,510,5,0.019829988479614258
2608,510,7,0.02614450454711914
2609,510,9,0.030976295471191406
2610,520,1,0.014180183410644531
2611,520,3,0.015765905380249023
2612,520,5,0.020406484603881836
2613,520,7,0.026494741439819336
2614,520,9,0.031649112701416016
2615,530,1,0.01443624496459961
2616,530,3,0.016077756881713867
2617,530,5,0.020445585250854492
2618,530,7,0.027001619338989258
2619,530,9,0.03147578239440918
2620,540,1,0.014873266220092773
2621,540,3,0.01646280288696289
2622,540,5,0.021165847778320312
2623,540,7,0.02793097496032715
2624,540,9,0.032708168029785156
2625,550,1,0.015195131301879883
2626,550,3,0.016577482223510742
2627,550,5,0.02120685577392578
2628,550,7,0.027761459350585938
2629,550,9,0.03314375877380371
2630,560,1,0.01540684700012207
2631,560,3,0.01686573028564453
2632,560,5,0.021771669387817383
2633,560,7,0.02816939353942871
2634,560,9,0.033881425857543945
2635,570,1,0.015629053115844727
2636,570,3,0.017403364181518555
2637,570,5,0.022106170654296875
2638,570,7,0.028833866119384766
2639,570,9,0.03440499305725098
2640,580,1,0.01597738265991211
2641,580,3,0.017559051513671875
2642,580,5,0.022505521774291992
2643,580,7,0.02956104278564453
2644,580,9,0.03550243377685547
2645,590,1,0.016155719757080078
2646,590,3,0.01796698570251465
2647,590,5,0.023255586624145508
2648,590,7,0.03055739402770996
2649,590,9,0.036617279052734375
2650,600,1,0.0168612003326416
2651,600,3,0.018738508224487305
2652,600,5,0.023644447326660156
2653,600,7,0.030951499938964844
2654,600,9,0.03709769248962402
2655,610,1,0.017290115356445312
2656,610,3,0.018518686294555664
2657,610,5,0.024355649948120117
2658,610,7,0.03113555908203125
2659,610,9,0.03713274002075195
2660,620,1,0.017003536224365234
2661,620,3,0.01869034767150879
2662,620,5,0.02428150177001953
2663,620,7,0.031844139099121094
2664,620,9,0.03848004341125488
2665,630,1,0.01736617088317871
2666,630,3,0.018958330154418945
2667,630,5,0.024504423141479492
2668,630,7,0.031999826431274414
2669,630,9,0.038582563400268555
2670,640,1,0.017612695693969727
2671,640,3,0.01928997039794922
2672,640,5,0.025037288665771484
2673,640,7,0.03291964530944824
2674,640,9,0.039426326751708984
2675,650,1,0.018195152282714844
2676,650,3,0.01959395408630371
2677,650,5,0.02567577362060547
2678,650,7,0.033358097076416016
2679,650,9,0.03988289833068848
2680,660,1,0.01831674575805664
2681,660,3,0.01989126205444336
2682,660,5,0.025821208953857422
2683,660,7,0.03391456604003906
2684,660,9,0.04091453552246094
2685,670,1,0.018384456634521484
2686,670,3,0.020238637924194336
2687,670,5,0.026221752166748047
2688,670,7,0.03435635566711426
2689,670,9,0.04140734672546387
2690,680,1,0.018697738647460938
2691,680,3,0.02063298225402832
2692,680,5,0.02706599235534668
2693,680,7,0.034978389739990234
2694,680,9,0.04194808006286621
2695,690,1,0.019029855728149414
2696,690,3,0.020968914031982422
2697,690,5,0.027225017547607422
2698,690,7,0.0355985164642334
2699,690,9,0.04296422004699707
2700,700,1,0.019388198852539062
2701,700,3,0.02147364616394043
2702,700,5,0.027736663818359375
2703,700,7,0.035909414291381836
2704,700,9,0.04325747489929199
2705,710,1,0.01959228515625
2706,710,3,0.021787166595458984
2707,710,5,0.02785968780517578
2708,710,7,0.03628182411193848
2709,710,9,0.04448890686035156
2710,720,1,0.019957304000854492
2711,720,3,0.021713972091674805
2712,720,5,0.028793811798095703
2713,720,7,0.03701591491699219
2714,720,9,0.04465961456298828
2715,730,1,0.020179271697998047
2716,730,3,0.02225327491760254
2717,730,5,0.02886676788330078
2718,730,7,0.3455827236175537
2719,730,9,0.04476284980773926
2720,740,1,0.020211219787597656
2721,740,3,0.02240753173828125
2722,740,5,0.029157161712646484
2723,740,7,0.037703514099121094
2724,740,9,0.04544854164123535
2725,750,1,0.02072000503540039
2726,750,3,0.022592782974243164
2727,750,5,0.02943897247314453
2728,750,7,0.0385284423828125
2729,750,9,0.04593324661254883
2730,760,1,0.020790815353393555
2731,760,3,0.02305912971496582
2732,760,5,0.03008747100830078
2733,760,7,0.039224863052368164
2734,760,9,0.04687142372131348
2735,770,1,0.02124476432800293
2736,770,3,0.023131608963012695
2737,770,5,0.030106306076049805
2738,770,7,0.03905677795410156
2739,770,9,0.04751396179199219
2740,780,1,0.0217437744140625
2741,780,3,0.023789405822753906
2742,780,5,0.030544281005859375
2743,780,7,0.039789676666259766
2744,780,9,0.04810738563537598
2745,790,1,0.021738052368164062
2746,790,3,0.024200439453125
2747,790,5,0.031176090240478516
2748,790,7,0.040889739990234375
2749,790,9,0.04928994178771973
2750,800,1,0.022084712982177734
2751,800,3,0.024641752243041992
2752,800,5,0.0314483642578125
2753,800,7,0.041204214096069336
2754,800,9,0.04935765266418457
2755,810,1,0.02237844467163086
2756,810,3,0.024714946746826172
2757,810,5,0.03197216987609863
2758,810,7,0.04171419143676758
2759,810,9,0.05014657974243164
2760,820,1,0.022772550582885742
2761,820,3,0.025388240814208984
2762,820,5,0.03255057334899902
2763,820,7,0.04235982894897461
2764,820,9,0.05116629600524902
2765,830,1,0.023067235946655273
2766,830,3,0.025251150131225586
2767,830,5,0.03295540809631348
2768,830,7,0.04284310340881348
2769,830,9,0.05166435241699219
2770,840,1,0.023336410522460938
2771,840,3,0.02580857276916504
2772,840,5,0.033210039138793945
2773,840,7,0.04334902763366699
2774,840,9,0.05222296714782715
2775,850,1,0.023687124252319336
2776,850,3,0.0259397029876709
2777,850,5,0.03344893455505371
2778,850,7,0.04387354850769043
2779,850,9,0.0524296760559082
2780,860,1,0.023707151412963867
2781,860,3,0.026402950286865234
2782,860,5,0.03391528129577637
2783,860,7,0.044118404388427734
2784,860,9,0.05335640907287598
2785,870,1,0.02405261993408203
2786,870,3,0.02663111686706543
2787,870,5,0.03414154052734375
2788,870,7,0.04434967041015625
2789,870,9,0.05369091033935547
2790,880,1,0.024465084075927734
2791,880,3,0.02679753303527832
2792,880,5,0.03479576110839844
2793,880,7,0.04529142379760742
2794,880,9,0.054544687271118164
2795,890,1,0.024413585662841797
2796,890,3,0.02736687660217285
2797,890,5,0.035379886627197266
2798,890,7,0.04578828811645508
2799,890,9,0.05576610565185547
2800,900,1,0.02488541603088379
2801,900,3,0.027408123016357422
2802,900,5,0.03520059585571289
2803,900,7,0.046579599380493164
2804,900,9,0.05626821517944336
2805,910,1,0.02527141571044922
2806,910,3,0.028038740158081055
2807,910,5,0.03597140312194824
2808,910,7,0.04731106758117676
2809,910,9,0.05685567855834961
2810,920,1,0.025576353073120117
2811,920,3,0.027972698211669922
2812,920,5,0.03630805015563965
2813,920,7,0.047441720962524414
2814,920,9,0.057215213775634766
2815,930,1,0.02581310272216797
2816,930,3,0.02849125862121582
2817,930,5,0.036856889724731445
2818,930,7,0.047823190689086914
2819,930,9,0.058071136474609375
2820,940,1,0.026046037673950195
2821,940,3,0.028638124465942383
2822,940,5,0.03715395927429199
2823,940,7,0.04851269721984863
2824,940,9,0.0589599609375
2825,950,1,0.026483535766601562
2826,950,3,0.02896428108215332
2827,950,5,0.03779721260070801
2828,950,7,0.04920792579650879
2829,950,9,0.05915355682373047
2830,960,1,0.02647256851196289
2831,960,3,0.029613018035888672
2832,960,5,0.03865671157836914
2833,960,7,0.0500025749206543
2834,960,9,0.059807538986206055
2835,970,1,0.02694559097290039
2836,970,3,0.02971649169921875
2837,970,5,0.03846311569213867
2838,970,7,0.05034136772155762
2839,970,9,0.06040191650390625
2840,980,1,0.027115345001220703
2841,980,3,0.03055119514465332
2842,980,5,0.03880763053894043
2843,980,7,0.050901174545288086
2844,980,9,0.06111001968383789
2845,990,1,0.027402877807617188
2846,990,3,0.030279874801635742
2847,990,5,0.03920722007751465
2848,990,7,0.05092740058898926
2849,990,9,0.06162905693054199
2850,50,1,0.0018291473388671875
2851,50,3,0.0017240047454833984
2852,50,5,0.0021049976348876953
2853,50,7,0.002543926239013672
2854,50,9,0.002996683120727539
2855,60,1,0.0018589496612548828
2856,60,3,0.0020062923431396484
2857,60,5,0.002454042434692383
2858,60,7,0.003038167953491211
2859,60,9,0.003427267074584961
2860,70,1,0.002173185348510742
2861,70,3,0.0023026466369628906
2862,70,5,0.0028314590454101562
2863,70,7,0.003604888916015625
2864,70,9,0.00397038459777832
2865,80,1,0.0023903846740722656
2866,80,3,0.0026407241821289062
2867,80,5,0.0032231807708740234
2868,80,7,0.003943443298339844
2869,80,9,0.0046885013580322266
2870,90,1,0.0026655197143554688
2871,90,3,0.002953052520751953
2872,90,5,0.003634929656982422
2873,90,7,0.00457310676574707
2874,90,9,0.005149364471435547
2875,100,1,0.002933025360107422
2876,100,3,0.003236055374145508
2877,100,5,0.00397181510925293
2878,100,7,0.005154609680175781
2879,100,9,0.005774497985839844
2880,110,1,0.003186464309692383
2881,110,3,0.003543853759765625
2882,110,5,0.0043184757232666016
2883,110,7,0.0055999755859375
2884,110,9,0.00632929801940918
2885,120,1,0.0033898353576660156
2886,120,3,0.0038056373596191406
2887,120,5,0.0046613216400146484
2888,120,7,0.00610804557800293
2889,120,9,0.006814718246459961
2890,130,1,0.0036957263946533203
2891,130,3,0.004065036773681641
2892,130,5,0.005041837692260742
2893,130,7,0.006593465805053711
2894,130,9,0.007259368896484375
2895,140,1,0.0039708614349365234
2896,140,3,0.004328489303588867
2897,140,5,0.00532221794128418
2898,140,7,0.007123708724975586
2899,140,9,0.00794839859008789
2900,150,1,0.0042552947998046875
2901,150,3,0.0045337677001953125
2902,150,5,0.005697727203369141
2903,150,7,0.0075836181640625
2904,150,9,0.008479833602905273
2905,160,1,0.004527568817138672
2906,160,3,0.004904985427856445
2907,160,5,0.006199836730957031
2908,160,7,0.00812673568725586
2909,160,9,0.009048223495483398
2910,170,1,0.004863262176513672
2911,170,3,0.005192279815673828
2912,170,5,0.006597280502319336
2913,170,7,0.008743524551391602
2914,170,9,0.009765863418579102
2915,180,1,0.00517582893371582
2916,180,3,0.005434989929199219
2917,180,5,0.007006406784057617
2918,180,7,0.009078502655029297
2919,180,9,0.010154485702514648
2920,190,1,0.00536799430847168
2921,190,3,0.005771160125732422
2922,190,5,0.0073468685150146484
2923,190,7,0.009475469589233398
2924,190,9,0.010672807693481445
2925,200,1,0.005627155303955078
2926,200,3,0.006078243255615234
2927,200,5,0.007717132568359375
2928,200,7,0.009999275207519531
2929,200,9,0.011423110961914062
2930,210,1,0.005942106246948242
2931,210,3,0.0063669681549072266
2932,210,5,0.008073091506958008
2933,210,7,0.010443449020385742
2934,210,9,0.011996030807495117
2935,220,1,0.006232261657714844
2936,220,3,0.0066280364990234375
2937,220,5,0.008410215377807617
2938,220,7,0.010913848876953125
2939,220,9,0.012778997421264648
2940,230,1,0.006464719772338867
2941,230,3,0.006928920745849609
2942,230,5,0.008788108825683594
2943,230,7,0.011431694030761719
2944,230,9,0.013293027877807617
2945,240,1,0.006708621978759766
2946,240,3,0.00719761848449707
2947,240,5,0.009222030639648438
2948,240,7,0.011785030364990234
2949,240,9,0.01414179801940918
2950,250,1,0.007061004638671875
2951,250,3,0.007586002349853516
2952,250,5,0.00957036018371582
2953,250,7,0.012741804122924805
2954,250,9,0.014566183090209961
2955,260,1,0.007272005081176758
2956,260,3,0.007828712463378906
2957,260,5,0.00990438461303711
2958,260,7,0.01282954216003418
2959,260,9,0.015164852142333984
2960,270,1,0.007532358169555664
2961,270,3,0.00812983512878418
2962,270,5,0.010300636291503906
2963,270,7,0.013266801834106445
2964,270,9,0.015896320343017578
2965,280,1,0.007730960845947266
2966,280,3,0.008435487747192383
2967,280,5,0.01067352294921875
2968,280,7,0.013997554779052734
2969,280,9,0.016382694244384766
2970,290,1,0.008054018020629883
2971,290,3,0.008746623992919922
2972,290,5,0.011174917221069336
2973,290,7,0.014280080795288086
2974,290,9,0.016927719116210938
2975,300,1,0.008258581161499023
2976,300,3,0.009140729904174805
2977,300,5,0.011605501174926758
2978,300,7,0.014929533004760742
2979,300,9,0.017607688903808594
2980,310,1,0.008538484573364258
2981,310,3,0.00931406021118164
2982,310,5,0.011851310729980469
2983,310,7,0.015314340591430664
2984,310,9,0.017975807189941406
2985,320,1,0.008833169937133789
2986,320,3,0.00964045524597168
2987,320,5,0.01223611831665039
2988,320,7,0.01610279083251953
2989,320,9,0.01850414276123047
2990,330,1,0.00913238525390625
2991,330,3,0.009881973266601562
2992,330,5,0.012824058532714844
2993,330,7,0.01632094383239746
2994,330,9,0.019150733947753906
2995,340,1,0.009437084197998047
2996,340,3,0.010273218154907227
2997,340,5,0.013084888458251953
2998,340,7,0.016858339309692383
2999,340,9,0.019778966903686523
3000,350,1,0.009632587432861328
3001,350,3,0.010557413101196289
3002,350,5,0.013564825057983398
3003,350,7,0.01759171485900879
3004,350,9,0.02053380012512207
3005,360,1,0.010013580322265625
3006,360,3,0.011027097702026367
3007,360,5,0.014093160629272461
3008,360,7,0.018212318420410156
3009,360,9,0.021503210067749023
3010,370,1,0.010302305221557617
3011,370,3,0.011140823364257812
3012,370,5,0.014595985412597656
3013,370,7,0.018726587295532227
3014,370,9,0.02168560028076172
3015,380,1,0.01056671142578125
3016,380,3,0.011423110961914062
3017,380,5,0.014796257019042969
3018,380,7,0.01922440528869629
3019,380,9,0.022511720657348633
3020,390,1,0.010906219482421875
3021,390,3,0.011846065521240234
3022,390,5,0.015327692031860352
3023,390,7,0.019908905029296875
3024,390,9,0.022731781005859375
3025,400,1,0.011277914047241211
3026,400,3,0.012076616287231445
3027,400,5,0.01564311981201172
3028,400,7,0.02059769630432129
3029,400,9,0.023576021194458008
3030,410,1,0.011342525482177734
3031,410,3,0.01217198371887207
3032,410,5,0.01605677604675293
3033,410,7,0.020461559295654297
3034,410,9,0.024273157119750977
3035,420,1,0.011735677719116211
3036,420,3,0.01257467269897461
3037,420,5,0.016452550888061523
3038,420,7,0.02173304557800293
3039,420,9,0.024886608123779297
3040,430,1,0.012018680572509766
3041,430,3,0.013011455535888672
3042,430,5,0.016719579696655273
3043,430,7,0.02161550521850586
3044,430,9,0.02556300163269043
3045,440,1,0.012244462966918945
3046,440,3,0.013250350952148438
3047,440,5,0.01710224151611328
3048,440,7,0.021984577178955078
3049,440,9,0.026339292526245117
3050,450,1,0.012604475021362305
3051,450,3,0.0136260986328125
3052,450,5,0.017688512802124023
3053,450,7,0.0225982666015625
3054,450,9,0.027164936065673828
3055,460,1,0.01284933090209961
3056,460,3,0.013875007629394531
3057,460,5,0.017962217330932617
3058,460,7,0.02314925193786621
